Sample Name	Site	Country	Extract	Library	Library number	Extract used [µl]	USER enzyme treatment	Library parallel number	Primer concentration [nM each]	PCR Cycles	Sequencing pool (= 1 lane)	Sequencing type and length
LEPE48	Lepenski Vir	Serbia	SE1_LEPE48_2_EXT1	SL3	SL3_7	16.25	yes	SL3_7_13	200	10	HiSeq_11_LW	SE. 100 cycles
LEPE48	Lepenski Vir	Serbia	SE1_LEPE48_2_EXT1	SL3	SL3_7	16.25	yes	SL3_7_2	200	10	HiSeq_11_LW	SE. 100 cycles
LEPE48	Lepenski Vir	Serbia	SE1_LEPE48_2_EXT1	SL3	SL3_7	16.25	yes	SL3_7_3	200	10	HiSeq_11_LW	SE. 100 cycles
LEPE48	Lepenski Vir	Serbia	SE1_LEPE48_2_EXT1	SL3	SL3_7	16.25	yes	SL3_7_5	200	10	HiSeq_11_LW	SE. 100 cycles
LEPE48	Lepenski Vir	Serbia	SE1_LEPE48_2_EXT1	SL3	SL3_7	16.25	yes	SL3_7_6	200	10	HiSeq_12_LW	SE. 100 cycles
LEPE48	Lepenski Vir	Serbia	SE1_LEPE48_2_EXT1	SL3	SL3_7	16.25	yes	SL3_7_7	200	10	HiSeq_12_LW	SE. 100 cycles
LEPE48	Lepenski Vir	Serbia	SE1_LEPE48_2_EXT1	SL3	SL3_7	16.25	yes	SL3_7_8	200	10	HiSeq_12_LW	SE. 100 cycles
LEPE48	Lepenski Vir	Serbia	SE1_LEPE48_2_EXT1	SL3	SL3_7	16.25	yes	SL3_7_9	200	10	HiSeq_12_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL2	SL2_8	16.25	yes	SL2_8_10	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL2	SL2_8	16.25	yes	SL2_8_11	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL2	SL2_8	16.25	yes	SL2_8_12	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL2	SL2_8	16.25	yes	SL2_8_13	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL2	SL2_8	16.25	yes	SL2_8_2	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL2	SL2_8	16.25	yes	SL2_8_3	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL2	SL2_8	16.25	yes	SL2_8_4	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL2	SL2_8	16.25	yes	SL2_8_5	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL2	SL2_8	16.25	yes	SL2_8_6	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL2	SL2_8	16.25	yes	SL2_8_7	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL2	SL2_8	16.25	yes	SL2_8_8	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL3	SL3_8	16.25	yes	SL3_8	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL3	SL3_8	16.25	yes	SL3_8_11	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL3	SL3_8	16.25	yes	SL3_8_12	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL3	SL3_8	16.25	yes	SL3_8_13	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL3	SL3_8	16.25	yes	SL3_8_2	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL3	SL3_8	16.25	yes	SL3_8_3	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL3	SL3_8	16.25	yes	SL3_8_4	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL3	SL3_8	16.25	yes	SL3_8_5	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL3	SL3_8	16.25	yes	SL3_8_6	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL3	SL3_8	16.25	yes	SL3_8_7	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL3	SL3_8	16.25	yes	SL3_8_8	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EDTA2	SL3	SL3_8	16.25	yes	SL3_8_9	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL1	SL1_2	16.25	yes	SL1_2_10	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL1	SL1_2	16.25	yes	SL1_2_11	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL1	SL1_2	16.25	yes	SL1_2_12	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL1	SL1_2	16.25	yes	SL1_2_13	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL1	SL1_2	16.25	yes	SL1_2_2	200	11	HiSeq_3_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL1	SL1_2	16.25	yes	SL1_2_3	200	11	HiSeq_3_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL1	SL1_2	16.25	yes	SL1_2_4	200	11	HiSeq_3_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL1	SL1_2	16.25	yes	SL1_2_5	200	11	HiSeq_3_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL1	SL1_2	16.25	yes	SL1_2_6	200	11	HiSeq_3_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL1	SL1_2	16.25	yes	SL1_2_7	200	11	HiSeq_3_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL1	SL1_2	16.25	yes	SL1_2_8	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL1	SL1_2	16.25	yes	SL1_2_9	200	11	HiSeq_13_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL3	SL3_9	16.25	yes	SL3_9	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL3	SL3_9	16.25	yes	SL3_9_10	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL3	SL3_9	16.25	yes	SL3_9_11	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL3	SL3_9	16.25	yes	SL3_9_12	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL3	SL3_9	16.25	yes	SL3_9_13	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL3	SL3_9	16.25	yes	SL3_9_2	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL3	SL3_9	16.25	yes	SL3_9_3	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL3	SL3_9	16.25	yes	SL3_9_4	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL3	SL3_9	16.25	yes	SL3_9_5	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL3	SL3_9	16.25	yes	SL3_9_6	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL3	SL3_9	16.25	yes	SL3_9_7	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL3	SL3_9	16.25	yes	SL3_9_8	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE1_LEPE52_1_EXT1	SL3	SL3_9	16.25	yes	SL3_9_9	200	11	HiSeq_14_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EDTA1	SL5	SL5_9	16.25	yes	SL5_9_2	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EDTA1	SL5	SL5_9	16.25	yes	SL5_9_3	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EDTA1	SL5	SL5_9	16.25	yes	SL5_9_4	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EDTA1	SL5	SL5_9	16.25	yes	SL5_9_5	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EDTA1	SL5	SL5_9	16.25	yes	SL5_9_6	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EDTA1	SL5	SL5_9	16.25	yes	SL5_9_7	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EDTA2	SL5	SL5_10	16.25	yes	SL5_10_10	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EDTA2	SL5	SL5_10	16.25	yes	SL5_10_11	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EDTA2	SL5	SL5_10	16.25	yes	SL5_10_12	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EDTA2	SL5	SL5_10	16.25	yes	SL5_10_13	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EDTA2	SL5	SL5_10	16.25	yes	SL5_10_2	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EDTA2	SL5	SL5_10	16.25	yes	SL5_10_3	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EDTA2	SL5	SL5_10	16.25	yes	SL5_10_4	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EDTA2	SL5	SL5_10	16.25	yes	SL5_10_5	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EDTA2	SL5	SL5_10	16.25	yes	SL5_10_6	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EDTA2	SL5	SL5_10	16.25	yes	SL5_10_7	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EDTA2	SL5	SL5_10	16.25	yes	SL5_10_8	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EDTA2	SL5	SL5_10	16.25	yes	SL5_10_9	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EXT1	SL5	SL5_11	16.25	yes	SL5_11_2	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EXT1	SL5	SL5_11	16.25	yes	SL5_11_3	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EXT1	SL5	SL5_11	16.25	yes	SL5_11_4	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EXT1	SL5	SL5_11	16.25	yes	SL5_11_5	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EXT1	SL5	SL5_11	16.25	yes	SL5_11_6	200	11	HiSeq_25_LW	SE. 100 cycles
LEPE52	Lepenski Vir	Serbia	SE2_LEPE52_1_EXT1	SL5	SL5_11	16.25	yes	SL5_11_7	200	11	HiSeq_25_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EDTA2	SL7	SL7_8	16.25	yes	SL7_8_1	200	11	HiSeq_34_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EDTA2	SL7	SL7_8	16.25	yes	SL7_8_10	200	10	HiSeq_35_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EDTA2	SL7	SL7_8	16.25	yes	SL7_8_11	200	10	HiSeq_35_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EDTA2	SL7	SL7_8	16.25	yes	SL7_8_12	200	10	HiSeq_34_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EDTA2	SL7	SL7_8	16.25	yes	SL7_8_13	200	10	HiSeq_35_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EDTA2	SL7	SL7_8	16.25	yes	SL7_8_2	200	10	HiSeq_34_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EDTA2	SL7	SL7_8	16.25	yes	SL7_8_4	200	10	HiSeq_34_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EDTA2	SL7	SL7_8	16.25	yes	SL7_8_5	200	10	HiSeq_34_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EDTA2	SL7	SL7_8	16.25	yes	SL7_8_6	200	10	HiSeq_34_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EDTA2	SL7	SL7_8	16.25	yes	SL7_8_7	200	10	HiSeq_35_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EDTA2	SL7	SL7_8	16.25	yes	SL7_8_8	200	10	HiSeq_35_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EDTA2	SL7	SL7_8	16.25	yes	SL7_8_9	200	10	HiSeq_35_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EXT1	SL7	SL7_9	16.25	yes	SL7_9_1	200	11	HiSeq_35_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EXT1	SL7	SL7_9	16.25	yes	SL7_9_10	200	10	HiSeq_34_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EXT1	SL7	SL7_9	16.25	yes	SL7_9_11	200	10	HiSeq_34_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EXT1	SL7	SL7_9	16.25	yes	SL7_9_12	200	10	HiSeq_34_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EXT1	SL7	SL7_9	16.25	yes	SL7_9_13	200	10	HiSeq_35_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EXT1	SL7	SL7_9	16.25	yes	SL7_9_2	200	10	HiSeq_35_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EXT1	SL7	SL7_9	16.25	yes	SL7_9_3	200	10	HiSeq_34_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EXT1	SL7	SL7_9	16.25	yes	SL7_9_4	200	10	HiSeq_35_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EXT1	SL7	SL7_9	16.25	yes	SL7_9_5	200	10	HiSeq_35_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EXT1	SL7	SL7_9	16.25	yes	SL7_9_6	200	10	HiSeq_34_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EXT1	SL7	SL7_9	16.25	yes	SL7_9_7	200	10	HiSeq_34_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EXT1	SL7	SL7_9	16.25	yes	SL7_9_8	200	10	HiSeq_34_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE2_Nea2_EXT1	SL7	SL7_9	16.25	yes	SL7_9_9	200	10	HiSeq_35_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE3_Nea2_EDTA2	SL10	SL10_3	16.25	yes	SL10_3_2	200	10	HiSeq_44_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE3_Nea2_EDTA2	SL10	SL10_3	16.25	yes	SL10_3_4	200	10	HiSeq_44_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE3_Nea2_EDTA2	SL10	SL10_3	16.25	yes	SL10_3_7	200	10	HiSeq_44_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE3_Nea2_EDTA2	SL10	SL10_3	16.25	yes	SL10_3_9	200	10	HiSeq_44_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE3_Nea2_EXT1	SL10	SL10_2	16.25	yes	SL10_2_10	200	10	HiSeq_44_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE3_Nea2_EXT1	SL10	SL10_2	16.25	yes	SL10_2_11	200	10	HiSeq_44_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE3_Nea2_EXT1	SL10	SL10_2	16.25	yes	SL10_2_12	200	10	HiSeq_44_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE3_Nea2_EXT1	SL10	SL10_2	16.25	yes	SL10_2_13	200	10	HiSeq_44_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE3_Nea2_EXT1	SL10	SL10_2	16.25	yes	SL10_2_2	200	10	HiSeq_44_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE3_Nea2_EXT1	SL10	SL10_2	16.25	yes	SL10_2_3	200	10	HiSeq_44_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE3_Nea2_EXT1	SL10	SL10_2	16.25	yes	SL10_2_4	200	10	HiSeq_44_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE3_Nea2_EXT1	SL10	SL10_2	16.25	yes	SL10_2_5	200	10	HiSeq_44_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE3_Nea2_EXT1	SL10	SL10_2	16.25	yes	SL10_2_6	200	10	HiSeq_44_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE3_Nea2_EXT1	SL10	SL10_2	16.25	yes	SL10_2_7	200	10	HiSeq_44_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE3_Nea2_EXT1	SL10	SL10_2	16.25	yes	SL10_2_8	200	10	HiSeq_44_LW	SE. 100 cycles
Nea2	Nea Nikomedia	Greece	SE3_Nea2_EXT1	SL10	SL10_2	16.25	yes	SL10_2_9	200	10	HiSeq_44_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EDTA2	SL7	SL7_6	16.25	yes	SL7_6_1	200	11	HiSeq_36_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EDTA2	SL7	SL7_6	16.25	yes	SL7_6_10	200	10	HiSeq_36_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EDTA2	SL7	SL7_6	16.25	yes	SL7_6_11	200	10	HiSeq_37_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EDTA2	SL7	SL7_6	16.25	yes	SL7_6_12	200	10	HiSeq_37_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EDTA2	SL7	SL7_6	16.25	yes	SL7_6_13	200	10	HiSeq_36_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EDTA2	SL7	SL7_6	16.25	yes	SL7_6_2	200	10	HiSeq_37_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EDTA2	SL7	SL7_6	16.25	yes	SL7_6_3	200	10	HiSeq_37_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EDTA2	SL7	SL7_6	16.25	yes	SL7_6_4	200	10	HiSeq_36_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EDTA2	SL7	SL7_6	16.25	yes	SL7_6_5	200	10	HiSeq_36_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EDTA2	SL7	SL7_6	16.25	yes	SL7_6_6	200	10	HiSeq_36_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EDTA2	SL7	SL7_6	16.25	yes	SL7_6_7	200	10	HiSeq_37_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EDTA2	SL7	SL7_6	16.25	yes	SL7_6_8	200	10	HiSeq_37_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EDTA2	SL7	SL7_6	16.25	yes	SL7_6_9	200	10	HiSeq_37_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EXT1	SL7	SL7_7	16.25	yes	SL7_7_1	200	11	HiSeq_36_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EXT1	SL7	SL7_7	16.25	yes	SL7_7_10	160	11	HiSeq_37_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EXT1	SL7	SL7_7	16.25	yes	SL7_7_11	160	11	HiSeq_36_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EXT1	SL7	SL7_7	16.25	yes	SL7_7_12	160	11	HiSeq_36_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EXT1	SL7	SL7_7	16.25	yes	SL7_7_13	160	11	HiSeq_36_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EXT1	SL7	SL7_7	16.25	yes	SL7_7_2	160	11	HiSeq_37_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EXT1	SL7	SL7_7	16.25	yes	SL7_7_3	160	11	HiSeq_36_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EXT1	SL7	SL7_7	16.25	yes	SL7_7_4	160	11	HiSeq_37_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EXT1	SL7	SL7_7	16.25	yes	SL7_7_5	160	11	HiSeq_36_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EXT1	SL7	SL7_7	16.25	yes	SL7_7_6	160	11	HiSeq_37_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EXT1	SL7	SL7_7	16.25	yes	SL7_7_7	160	11	HiSeq_37_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EXT1	SL7	SL7_7	16.25	yes	SL7_7_8	160	11	HiSeq_37_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE2_Nea3_EXT1	SL7	SL7_7	16.25	yes	SL7_7_9	160	11	HiSeq_36_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE3_Nea3_EDTA2	SL10	SL10_6	16.25	yes	SL10_6_2	200	10	HiSeq_45_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE3_Nea3_EDTA2	SL10	SL10_6	16.25	yes	SL10_6_4	200	10	HiSeq_45_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE3_Nea3_EDTA2	SL10	SL10_6	16.25	yes	SL10_6_5	200	10	HiSeq_45_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE3_Nea3_EXT1	SL10	SL10_5	16.25	yes	SL10_5_1	200	12	HiSeq_45_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE3_Nea3_EXT1	SL10	SL10_5	16.25	yes	SL10_5_10	200	10	HiSeq_45_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE3_Nea3_EXT1	SL10	SL10_5	16.25	yes	SL10_5_11	200	10	HiSeq_45_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE3_Nea3_EXT1	SL10	SL10_5	16.25	yes	SL10_5_12	200	10	HiSeq_45_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE3_Nea3_EXT1	SL10	SL10_5	16.25	yes	SL10_5_13	200	10	HiSeq_45_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE3_Nea3_EXT1	SL10	SL10_5	16.25	yes	SL10_5_2	200	10	HiSeq_45_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE3_Nea3_EXT1	SL10	SL10_5	16.25	yes	SL10_5_3	200	10	HiSeq_45_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE3_Nea3_EXT1	SL10	SL10_5	16.25	yes	SL10_5_4	200	10	HiSeq_45_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE3_Nea3_EXT1	SL10	SL10_5	16.25	yes	SL10_5_5	200	10	HiSeq_45_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE3_Nea3_EXT1	SL10	SL10_5	16.25	yes	SL10_5_6	200	10	HiSeq_45_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE3_Nea3_EXT1	SL10	SL10_5	16.25	yes	SL10_5_7	200	10	HiSeq_45_LW	SE. 100 cycles
Nea3	Nea Nikomedia	Greece	SE3_Nea3_EXT1	SL10	SL10_5	16.25	yes	SL10_5_8	200	10	HiSeq_45_LW	SE. 100 cycles
